index,Date,production_1,production_2,production_3,Total production (ton),production_1%,production_2%,production_3%,Clusters,outlier
124,2019-05-09,49.41000000000001,25.594047023511756,62.529300000000006,137.53334702351177,0.3592583258484447,0.18609339172947179,0.4546482824220836,0,0
125,2019-05-10,49.869999999999976,25.846673336668335,61.90789999999995,137.62457333666825,0.36236261294706423,0.1878056564320104,0.4498317306209254,0,0
126,2019-05-11,37.60000000000002,27.645072536268135,63.169300000000085,128.41437253626825,0.2928021159732771,0.21528020571420306,0.4919176783125198,0,0
127,2019-05-12,48.499999999999986,27.159829914957477,60.83999999999995,136.49982991495742,0.3553117980455845,0.19897336085970718,0.4457148410947082,0,0
128,2019-05-13,47.05000000000001,27.54377188594297,61.34790000000004,135.94167188594304,0.34610432067861885,0.2026146324656988,0.4512810468556822,0,0
129,2019-05-14,47.07999999999998,27.917708854427215,61.96929999999999,136.96700885442718,0.3437324096785823,0.20382798082492282,0.45243960949649487,0,0
130,2019-05-15,41.79,28.72936468234117,60.31,130.82936468234118,0.3194237020218493,0.21959416184659455,0.46098213613155614,0,0
131,2019-05-16,48.77999999999999,28.50425212606303,62.28929999999994,139.57355212606296,0.34949314721131297,0.20422387831985506,0.4462829744688319,0,0
132,2019-05-17,49.98000000000003,28.6568284142071,62.050000000000004,140.68682841420713,0.3552571378810957,0.2036923337971362,0.4410505283217682,0,0
133,2019-05-18,50.16999999999997,28.496748374187092,61.1579000000001,139.82464837418718,0.3588065522306136,0.20380346888430176,0.4373899788850845,0,0
134,2019-05-19,37.61,28.264132066033017,61.06859999999991,126.94273206603293,0.29627533130794814,0.22265262143035186,0.4810720472617,0,0
145,2019-08-08,46.769999999999975,28.533016508254125,63.637900000000045,138.94091650825413,0.3366179033173535,0.20536079094137147,0.4580213057412751,0,0
146,2019-08-09,44.800000000000026,29.193346673336666,63.52930000000002,137.5226466733367,0.32576452739755174,0.21228028531679471,0.46195518728565355,0,0
149,2019-08-12,46.529999999999966,24.275887943971984,64.4493,135.25518794397195,0.34401637901885534,0.17948212052337703,0.4765015004577676,0,0
150,2019-08-13,45.33000000000001,22.515007503751875,64.06860000000006,131.91360750375196,0.34363399544441015,0.17067994674553563,0.4856860578100541,0,0
152,2019-08-15,40.31000000000002,18.621810905452726,63.62999999999997,122.56181090545272,0.3288952709020934,0.15193811814528477,0.5191666109526217,0,0
153,2019-08-16,46.14,19.328414207103553,64.36860000000001,129.83701420710355,0.3553686156584123,0.14886674901713867,0.49576463532444914,0,0
154,2019-08-17,45.86,22.182341170585293,62.78860000000005,130.83094117058533,0.35052870207671244,0.1695496567716547,0.47992164115163294,0,0
155,2019-08-18,45.90999999999998,21.225612806403202,64.46929999999992,131.6049128064031,0.3488471594334454,0.16128283020579223,0.48987001036076244,0,0
156,2019-08-19,46.63000000000003,21.23561780890445,61.50930000000006,129.37491780890454,0.36042534974882595,0.16414014531217624,0.4754345049389978,0,0
164,2019-08-27,48.849999999999966,28.53176588294147,64.32790000000003,141.70966588294147,0.34471889899417485,0.20133958897701437,0.4539415120288108,0,0
165,2019-08-28,47.44000000000001,26.31065532766383,65.71719999999999,139.46785532766384,0.34015006460481617,0.1886503184970468,0.47119961689813694,0,0
166,2019-08-29,48.21999999999998,25.64032016008004,65.61000000000003,139.47032016008006,0.34573664091868744,0.18384069191675198,0.47042266716456044,0,0
167,2019-08-30,48.70000000000003,26.394447223611806,65.17860000000002,140.27304722361185,0.34718002470115633,0.18816478108966955,0.4646551942091741,0,0
168,2019-08-31,48.730000000000025,27.084792396198097,64.39929999999988,140.214092396198,0.34753995955203554,0.19316740516827338,0.45929263527969116,0,0
169,2019-09-01,48.50999999999998,27.568784392196097,63.03930000000011,139.11808439219618,0.34869657824817735,0.19816822890168093,0.45313519285014175,0,0
170,2019-09-02,48.54999999999998,29.068284142071036,62.77859999999997,140.39688414207097,0.345805395160131,0.2070436557029011,0.447150949136968,0,0
171,2019-09-03,49.66000000000001,26.807153576788394,65.14860000000003,141.61575357678845,0.35066720153469944,0.18929499649382386,0.4600378019714766,0,0
172,2019-09-04,48.17000000000001,28.06778389194597,65.64929999999995,141.88708389194593,0.3394953133062052,0.19781775142634536,0.4626869352674494,0,0
173,2019-09-05,50.0,26.864682341170585,65.77860000000007,142.64328234117065,0.3505247438180176,0.18833471790782483,0.4611405382741576,0,0
174,2019-09-06,48.36,27.278639319659828,65.08789999999992,140.72653931965976,0.34364520177782854,0.19384147049687983,0.4625133277252915,0,0
177,2019-09-09,45.98999999999999,23.56928464232116,63.81300000000001,133.37228464232115,0.3448242648263568,0.1767180093340191,0.47845772583962415,0,0
178,2019-09-10,46.13000000000001,20.86543271635818,65.22510000000003,132.2205327163582,0.34888681093850143,0.15780781008588937,0.4933053789756092,0,0
180,2019-09-12,43.50999999999998,21.180590295147574,67.39860000000003,132.0891902951476,0.32939864271087405,0.1603506709960176,0.5102506862931082,0,0
181,2019-09-13,44.550000000000004,18.309154577288645,67.58789999999996,130.4470545772886,0.3415178682597587,0.1403569795931318,0.5181251521471095,0,0
